Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2021-04-13,1229.9393310546875,1263.4795076044609,1210.4402180499103,1261.498787247652,14855206
2021-04-15,1197.89599609375,1202.8698278949166,1162.022939440566,1172.8509234515661,25342491
2021-04-16,1191.7335205078125,1206.786975064139,1185.439209322817,1201.6371231713124,10879878
2021-04-19,1199.48046875,1214.577875938815,1172.8947311912377,1179.6292029840504,12508028
2021-04-20,1189.6207275390625,1213.9616035180388,1181.7419044237488,1213.9616035180388,8560766
2021-04-22,1189.400634765625,1201.4610863273435,1184.1627724101147,1193.3181242443113,6622446
2021-04-23,1174.17138671875,1187.0240430032222,1171.7064466265012,1182.2702913744486,7316262
2021-04-26,1182.75439453125,1189.576876928249,1162.9031285723656,1172.8067320518805,7088606
2021-04-27,1187.1119384765625,1191.073379873036,1179.7612853775233,1184.911137700744,3636115
2021-04-28,1193.71435546875,1196.7954765927475,1183.6786823155342,1195.4749961110342,4879234
2021-04-29,1194.0223388671875,1205.1584114218251,1189.6647966532266,1204.2780911797347,5412357
2021-04-30,1192.26171875,1209.4720227612527,1184.8230555616503,1185.1752051566957,8354677
2021-05-03,1190.237060546875,1198.1158839558777,1177.8685178052642,1180.3334575384226,4560337
2021-05-04,1170.2979736328125,1192.7900956141655,1165.632232479059,1191.9538342097132,4887060
2021-05-05,1180.9495849609375,1183.0623749987185,1168.8892408309257,1180.597435377813,3939788
2021-05-06,1198.64404296875,1201.3730142790157,1177.340335688776,1184.0307481639024,4810090
2021-05-07,1190.6771240234375,1208.723688040517,1187.1117842454348,1201.9012065218649,4991435
2021-05-10,1179.233154296875,1190.9854093423387,1175.271712767327,1188.3003893212533,7195348
2021-05-11,1171.3980712890625,1180.5093636776037,1166.5122512961696,1176.900072424771,6420988
2021-05-12,1168.18505859375,1170.826019540081,1157.1810546507043,1170.826019540081,5241898
2021-05-14,1158.8536376953125,1168.0529416338368,1154.3640257610134,1168.0529416338368,4824609
2021-05-17,1170.2979736328125,1175.1836874279068,1162.2870794002622,1162.2870794002622,5017129
2021-05-18,1179.6290283203125,1183.678479611907,1170.3856665312355,1177.868387979536,5620150
2021-05-19,1176.98828125,1194.9907890147208,1173.6870800123877,1181.3898829001496,4435878
2021-05-20,1179.012939453125,1187.6400133214966,1175.227519439831,1187.0238321383868,4490092
2021-05-21,1192.393798828125,1195.0347596228717,1185.2191671768692,1186.2315569737161,4969733
2021-05-24,1186.7158203125,1199.8765657788765,1184.1188109576708,1194.286553380612,4225371
2021-05-25,1198.64404296875,1204.2781141176345,1192.3497316257221,1195.4749115290554,4099340
2021-05-26,1230.0274658203125,1232.4483465009394,1199.040236092676,1204.1900880483613,6850024
2021-05-27,1234.4290771484375,1246.7535607141913,1225.141655477,1236.1456586607087,15365391
2021-05-28,1236.89404296875,1244.772866430296,1229.0151120462333,1241.0315052688188,4261312
2021-05-31,1240.1864013671875,1247.0825051236686,1230.6208380920684,1247.0825051236686,4429904
2021-06-01,1234.3580322265625,1246.6375894033954,1226.750137806195,1245.7477695679897,4791325
2021-06-02,1226.7501220703125,1238.584660557052,1214.6040597487086,1228.6187219765782,9272276
2021-06-03,1236.5379638671875,1244.8577563114168,1225.3262574072241,1235.158699888379,5115645
2021-06-04,1232.9788818359375,1242.9893550263232,1225.8603231227744,1240.364321328493,4194328
2021-06-07,1236.5379638671875,1238.6290184313739,1225.5487123315113,1237.7391987342248,5154576
2021-06-08,1257.2708740234375,1265.1013319051262,1241.7880960173904,1242.1884714890496,7360630
2021-06-09,1259.3619384765625,1267.9931466228882,1249.8408019576455,1257.671259223617,5394317
2021-06-10,1267.370361328125,1271.552470863138,1262.6542730264473,1267.1033719447926,3496575
2021-06-11,1287.480224609375,1291.6623340076171,1271.9528047198082,1272.5312092843928,6140828
2021-06-14,1300.738525390625,1314.26374184493,1293.3084437450773,1308.9248234623508,7132294
2021-06-15,1311.50537109375,1313.3739708729092,1301.8063139478768,1302.6961337113407,5403104
2021-06-16,1317.46728515625,1325.3421693256153,1305.810666518263,1310.43768641987,7661710
2021-06-17,1330.5474853515625,1337.0876386411505,1312.5730616381588,1312.5730616381588,7677951
2021-06-18,1337.6661376953125,1348.7888851030746,1323.5179812685233,1342.73806706502,13533974
2021-06-21,1334.99658203125,1339.8905905376864,1320.67039750686,1328.500854565387,5454052
2021-06-22,1345.274169921875,1353.8164190842874,1336.598426052742,1343.3610354471275,6427862
2021-06-23,1337.5328369140625,1356.9753804774398,1333.5286472667522,1356.9753804774398,5529809
2021-06-24,1387.4071044921875,1395.9049277395711,1344.6957505278851,1349.8567492468076,10785137
2021-06-25,1400.7542724609375,1404.135631117183,1372.9919384117954,1398.7967123676879,9780240
2021-06-28,1398.61865234375,1406.0486251381994,1388.6526064998027,1399.5974322927402,5019178
2021-06-29,1390.8328857421875,1400.2649539245465,1387.4069926061065,1389.0087116988348,5913567
2021-06-30,1406.627197265625,1415.7033158675802,1398.8412739382577,1398.8412739382577,6058722
2021-07-01,1388.474853515625,1403.1123459447122,1387.27361849601,1403.1123459447122,4814317
2021-07-02,1395.0596923828125,1396.5278083315611,1372.636165574309,1387.1846993165,5166064
2021-07-05,1404.9810791015625,1410.3645329120188,1389.0533898850238,1396.2609093070173,4058338
2021-07-06,1390.0765380859375,1411.9216590381186,1385.538478536323,1400.3094664482746,4089574
2021-07-07,1392.2119140625,1397.5064065759718,1374.4600540728256,1393.50221783058,4797120
2021-07-08,1388.7862548828125,1402.356006852675,1378.3308722175086,1395.2374484422553,3326813
2021-07-09,1390.699462890625,1396.9282018298825,1380.11058496977,1384.5596842120967,3436594
2021-07-12,1377.3074951171875,1404.1355826311178,1364.7610582132302,1397.5064688609696,4588982
2021-07-13,1374.7271728515625,1384.9156755957686,1367.0303178269412,1384.9156755957686,4456160
2021-07-14,1403.15673828125,1408.4066963536977,1368.631689694828,1382.7798449678412,5657716
2021-07-15,1406.627197265625,1420.9087400251894,1384.5596225581112,1386.2503019190274,10021355
2021-07-16,1384.070068359375,1401.1546725054604,1378.8646446149278,1400.3538130169516,6265593
2021-07-19,1371.8350830078125,1381.801129510059,1368.1424178936406,1374.5045422926073,5669162
2021-07-20,1379.265380859375,1386.0724162048894,1368.5430076051287,1368.80999702364,5069939
2021-07-22,1414.991455078125,1417.3494993598415,1389.3647090584504,1389.3647090584504,7854575
2021-07-23,1415.2139892578125,1422.3770827631295,1410.409048786803,1413.5234183768378,4179719
2021-07-26,1427.1820068359375,1434.0781103240706,1418.4617292994851,1418.4617292994851,4586710
2021-07-27,1425.9805908203125,1431.9868737411334,1421.8429075285223,1428.1606056174205,5892859
2021-07-28,1428.6947021484375,1430.4743418144471,1410.8093452291575,1428.249792231935,4686788
2021-07-29,1438.838623046875,1441.5080824588358,1423.8006466353795,1423.8006466353795,4660873
2021-07-30,1433.0548095703125,1444.5335068880067,1429.184115105897,1432.6098996635847,6234257
2021-08-02,1451.78564453125,1454.6330246516857,1440.796282299438,1448.1372961874185,5553389
2021-08-03,1472.829833984375,1475.89977776786,1455.3893859177253,1465.5333543568822,5513668
2021-08-04,1467.535400390625,1494.8084007547138,1458.4592812898322,1485.198302842802,6740391
2021-08-05,1471.3614501953125,1482.4396623268976,1465.577621980952,1467.7576368596744,5420536
2021-08-06,1468.3804931640625,1477.679174629946,1462.863654218039,1474.43131085115,3754855
2021-08-09,1480.037353515625,1483.7300188807942,1464.9993767983387,1477.990724476605,5018477
2021-08-10,1492.4503173828125,1494.8973219276345,1478.0352795124588,1484.2194839138658,6846517
2021-08-11,1492.717041015625,1498.4563344779585,1484.2192196610658,1490.2700369064714,4899639
2021-08-12,1503.439453125,1509.5792312272279,1489.5582865159915,1494.1408800295676,5659579
2021-08-13,1523.5494384765625,1532.714625987303,1504.9522913044452,1510.0242207840076,5612790
2021-08-16,1516.60888671875,1530.4455194170107,1503.8844201483496,1519.5452268822864,4564109
2021-08-17,1549.7547607421875,1556.205954643305,1500.7257088178133,1516.164061463956,9510390
2021-08-18,1542.4581298828125,1562.078700442846,1536.7188354684106,1538.4984751157394,6686090
2021-08-20,1542.01318359375,1552.7355556641908,1527.0197416428282,1527.0197416428282,6206972
2021-08-23,1547.17431640625,1559.9877444028339,1541.1680322160316,1544.504856766153,6189051
2021-08-24,1531.2462158203125,1563.4132198422624,1523.9941635089963,1557.184481914604,7602939
2021-08-25,1544.326904296875,1554.4263380022362,1528.7105222770665,1528.7105222770665,6153253
2021-08-26,1537.341796875,1553.6255444836327,1530.4902270972784,1542.947705689931,5302248
2021-08-27,1520.5240478515625,1537.3415544026807,1517.3206098222295,1534.939084501257,6698514
2021-08-30,1510.9586181640625,1529.2888850881866,1504.151474684652,1515.4077173505289,6559667
2021-08-31,1518.4329833984375,1526.0409862826573,1500.1027168908208,1512.8271837232185,12255438
2021-09-01,1492.8951416015625,1521.1469197245544,1488.8019923220322,1521.1469197245544,7801974
2021-09-02,1502.99462890625,1507.6217571200289,1479.4589382302909,1492.5392460722514,6830050
2021-09-03,1513.27197265625,1517.987952137385,1498.812401784732,1509.1788235490428,5339139
2021-09-06,1539.7440185546875,1541.1677083394327,1512.1150736376733,1517.276071305513,4876026
2021-09-07,1518.611083984375,1543.748494999435,1516.2530396340658,1539.3883559665105,3520341
2021-09-08,1506.6875,1513.450109310874,1497.522311859604,1513.450109310874,4584896
2021-09-09,1505.2191162109375,1508.155564929437,1496.8103627488554,1500.1471869196148,3331674
2021-09-13,1505.4859619140625,1514.028209251846,1490.6259078527967,1497.5665449138153,4662374
2021-09-14,1500.36962890625,1509.089797491508,1493.6514461855788,1509.089797491508,4945167
2021-09-15,1522.8819580078125,1526.1298217987796,1503.973288440521,1506.6872821089974,4062344
2021-09-16,1514.69580078125,1529.8227378429513,1505.0857031997,1526.2189240947241,3246568
2021-09-17,1504.9522705078125,1528.7104157088386,1498.8569179841036,1510.024199917287,7454864
2021-09-20,1501.8824462890625,1519.545348989545,1493.073207849401,1499.3464813829482,5660743
2021-09-21,1529.1109619140625,1536.4965105236413,1499.035114501679,1512.693828226547,4672222
2021-09-22,1527.731689453125,1547.3077257336527,1524.3059048281496,1527.8206497121014,4553892
2021-09-23,1550.5555419921875,1552.7355570624668,1531.4688420353173,1541.1678996173023,3826090
2021-09-24,1569.508544921875,1590.997713616821,1559.3645780438271,1564.3031211064717,8280446
2021-09-27,1531.513427734375,1574.0912850316047,1528.7994337947073,1573.8688300732904,5045337
2021-09-28,1501.2152099609375,1521.5921084591596,1490.4484103328025,1521.5921084591596,6557197
2021-09-29,1505.797607421875,1513.9394805910563,1472.6518187520774,1476.4335530298395,7792548
2021-09-30,1490.626220703125,1515.3632568348667,1486.088161035665,1515.3632568348667,6914031
2021-10-01,1481.68359375,1493.963042912064,1478.2132744965895,1481.6390593077983,5733906
2021-10-04,1493.7850341796875,1502.0158675772525,1481.9059612165079,1488.223660262414,2947154
2021-10-05,1506.2869873046875,1515.3185712967768,1479.7703140555798,1486.8888723913853,4373310
2021-10-06,1489.157958984375,1520.702027218349,1485.9990552689544,1514.562248918571,4271698
2021-10-07,1504.685302734375,1516.4308808095564,1491.9164101508402,1501.1260234848555,5476108
2021-10-08,1533.915771484375,1540.7229143721906,1511.2699020416023,1517.3651456732186,4738376
2021-10-11,1504.6407470703125,1539.3882537018142,1480.3931575250094,1496.6769033100875,8840633
2021-10-12,1499.4798583984375,1502.9056429059303,1478.8805082946456,1492.227805300915,7439300
2021-10-13,1520.8800048828125,1524.839768285372,1494.9418438218438,1509.089892174887,7104171
2021-10-14,1526.7083740234375,1587.0826277925394,1511.0919925515338,1560.7439825365639,19655776
2021-10-18,1594.690673828125,1600.7859181068043,1548.286546695853,1548.286546695853,13438109
2021-10-19,1621.3851318359375,1632.3743843811635,1585.9258353711248,1614.133078913835,10324260
2021-10-20,1603.7666015625,1644.3868947949425,1596.38116282424,1627.836269201316,5876115
2021-10-21,1560.4326171875,1614.1332239446729,1554.3817986991194,1614.1332239446729,8779629
2021-10-22,1530.3121337890625,1568.9302261697185,1518.9223969134766,1557.0956880152075,7369809
2021-10-25,1519.4117431640625,1539.1656979786608,1501.303824526678,1532.3141294168104,5905209
2021-10-26,1529.42138671875,1549.9788722496721,1522.4193469581496,1535.121906435582,5871709
2021-10-27,1552.0882568359375,1556.7563923180637,1527.132103632975,1534.2688202556412,5090259
2021-10-28,1529.6009521484375,1548.318096377301,1518.9631602125999,1543.4704630848398,5329972
2021-10-29,1497.148681640625,1537.4107603815037,1491.1340972820406,1525.2019847743497,5875091
2021-11-01,1526.1446533203125,1532.5631615525838,1504.5547869181817,1505.901345498359,3636806
2021-11-02,1524.2144775390625,1531.8897952602304,1513.8459332272816,1521.611109181932,3471772
2021-11-03,1528.3441162109375,1541.7647740148589,1525.202145927978,1534.1792038792905,3530713
2021-11-04,1533.9097900390625,1541.3607916889025,1530.5883225565397,1539.565380166842,483407
2021-11-08,1559.7637939453125,1562.9057641777204,1528.792944511578,1553.0310005901529,5245903
2021-11-09,1564.2523193359375,1570.9851126759775,1549.4401739878497,1557.2950995512297,4016134
2021-11-10,1562.1424560546875,1571.8376109976302,1545.8041480260454,1549.4398996191524,4780368
2021-11-11,1555.9932861328125,1561.7834438877305,1534.1789944556008,1555.6790014808366,4731349
2021-11-12,1598.095703125,1600.4746452356892,1560.257494120251,1564.7010936682932,5069009
2021-11-15,1604.3349609375,1615.8704586842389,1593.8766663299257,1599.801502761789,4354074
2021-11-16,1608.9580078125,1623.9047204027208,1595.2230664459416,1606.8932408206165,6034233
2021-11-17,1604.6041259765625,1617.665788691909,1598.544612062206,1609.1825130450993,4732492
2021-11-18,1597.377685546875,1606.3995628785876,1579.0644657331543,1599.3525944279756,4326924
2021-11-22,1579.423583984375,1602.7639344525808,1572.017511239656,1601.5071244338014,6621839
2021-11-23,1559.2252197265625,1568.5164528029118,1535.0769118860949,1557.6093054597075,8436160
2021-11-24,1522.5089111328125,1562.4568159355308,1515.3272653255822,1562.0079630725788,7333061
2021-11-25,1546.20849609375,1549.6197123932054,1523.3618176709108,1526.0998642017403,4476260
2021-11-26,1518.604248046875,1542.5729523811524,1511.7367758125508,1528.3892645338067,4494181
2021-11-29,1522.8232421875,1536.872360153446,1498.4056877753633,1518.0205379786664,3942776
2021-11-30,1537.455810546875,1552.9412350958905,1526.1447397494564,1530.1844157187647,14808963
2021-12-01,1539.4755859375,1563.7136407678477,1537.769923125387,1539.5653345943017,5193264
2021-12-02,1569.4139404296875,1571.4337781908582,1536.2885792298446,1539.5652268479416,5559574
2021-12-03,1558.0133056640625,1603.8860489685592,1555.3201883320971,1589.926680297916,6754012
2021-12-06,1521.880615234375,1556.5768551113895,1518.4692895209917,1553.030961200896,3991449
2021-12-07,1536.5582275390625,1548.4528299545664,1520.7136974991224,1527.0873870655005,4202122
2021-12-08,1573.992431640625,1579.782699760564,1555.3650364192983,1555.724140653463,3029169
2021-12-09,1583.05908203125,1588.4004967272194,1563.8033384876364,1579.0643354763217,2082171
2021-12-10,1579.288818359375,1583.3284941772615,1567.394217340042,1579.962097662356,1823469
2021-12-13,1566.182373046875,1590.1510729588513,1560.930816277759,1586.2910039483113,4040584
2021-12-14,1572.9150390625,1582.6551238353716,1535.3908975682284,1553.8387932420226,4768144
2021-12-15,1556.80126953125,1569.144723607344,1545.1310947683974,1566.4965354752162,3053149
2021-12-16,1590.3753662109375,1595.7616003093601,1578.1665908378222,1582.3409441807426,4481031
2021-12-17,1634.5875244140625,1653.5740233084343,1621.9298950122225,1633.824496428529,18887243
2021-12-20,1614.8829345703125,1642.4873870491053,1604.469569535608,1617.3964449810487,5773891
2021-12-21,1626.28369140625,1649.983144782225,1616.7680325096776,1616.7680325096776,5353584
2021-12-22,1638.0435791015625,1642.0384352948865,1626.956935405642,1638.3129346501346,4156428
2021-12-23,1667.578125,1671.1689478831108,1640.1083518608461,1643.9236011741514,4112933
2021-12-24,1672.8746337890625,1683.871529020571,1664.346429323811,1681.357909134367,3780347
2021-12-27,1675.253662109375,1682.7494834505653,1656.3120920810711,1669.732749649534,2647733
2021-12-28,1694.8685302734375,1701.9604279258667,1686.2505766124211,1688.3152341779669,3340933
2021-12-29,1692.6690673828125,1700.0751395868292,1684.4550381126232,1690.8287268200424,3236635
2021-12-30,1699.2222900390625,1714.4384680998746,1682.6147338295473,1691.7264690178984,4584738
2021-12-31,1694.64404296875,1704.1597020773836,1680.191002196057,1696.6638809222288,4619420
2022-01-03,1704.24951171875,1718.2538096972232,1694.6441036073452,1694.6441036073452,3329616
2022-01-04,1704.8779296875,1711.6107229414722,1685.8914307946536,1704.2494699005285,3921999
2022-01-05,1655.95263671875,1708.243987279682,1651.7782838131254,1705.6406191548579,6995719
2022-01-06,1631.8497314453125,1641.0062872454457,1615.8705235458438,1641.0062872454457,6449205
2022-01-07,1628.70751953125,1648.1876896772642,1621.9747266812612,1629.739793435008,4834389
2022-01-10,1661.428955078125,1678.6200425032102,1627.5405622351159,1629.3359737764672,7857560
2022-01-11,1665.7828369140625,1678.7098221671822,1660.890384206812,1665.2442353583547,5142287
2022-01-12,1685.397705078125,1695.7662508688193,1669.7327827506638,1677.7223862621913,5362535
2022-01-13,1702.7681884765625,1716.8621239088293,1675.4329845969487,1710.1293312660496,14277630
2022-01-14,1731.9886474609375,1735.2652955175927,1688.5845943448485,1689.482300136632,7688506
2022-01-17,1741.1002197265625,1754.0272038314308,1733.020868358922,1740.2474431377093,5262464
2022-01-18,1724.2684326171875,1746.0377984851907,1715.9197247602908,1725.480313542678,3690315
2022-01-19,1676.0616455078125,1720.0043002642583,1672.2912154253556,1720.0043002642583,5747770
2022-01-20,1637.1458740234375,1658.9601668033267,1629.7847309693936,1655.369343931458,5533463
2022-01-21,1603.0330810546875,1623.0519627022786,1594.325379291619,1611.3817881916982,8252758
2022-01-24,1559.13525390625,1587.7271576234307,1551.235400164719,1584.450510006209,7116712
2022-01-25,1545.98388671875,1562.0079114802231,1526.5485364782296,1549.9786332337899,9137653
2022-01-27,1506.8887939453125,1534.8074198145066,1494.6800181163808,1527.8951296300781,11231734
2022-01-28,1513.711669921875,1550.8318971708288,1507.6970841251398,1509.043642997535,10998502
2022-01-31,1558.5965576171875,1570.5360869932047,1539.8794161078179,1542.2583580762077,8788872
2022-02-01,1590.779541015625,1597.9162579975496,1557.2501431039855,1585.4381259763172,5119935
2022-02-02,1604.289794921875,1609.406783035397,1590.7344611033814,1605.9954576263822,4253717
2022-02-03,1560.70654296875,1597.018700619469,1556.6219375346593,1597.018700619469,3832922
2022-02-04,1562.9954833984375,1574.530980546349,1535.2115338427761,1554.826382864696,4700077
2022-02-07,1539.5653076171875,1554.8263048355502,1521.9702974467775,1546.0287449587365,4310209
2022-02-08,1541.630126953125,1548.5424173887602,1522.5089506616448,1535.0768311505972,6053401
2022-02-09,1559.5843505859375,1564.701229879619,1548.5425252681255,1557.519583385622,3867244
2022-02-10,1588.580078125,1592.4402566950537,1569.8629350970984,1576.0571267076214,4334630
2022-02-11,1545.265869140625,1567.3494100787207,1537.770047567958,1562.0081043597472,7551371
2022-02-14,1510.1204833984375,1542.7521732317396,1506.5745897197955,1517.1226316856573,7459637
2022-02-15,1560.4371337890625,1568.0676332207938,1517.5267519749755,1525.2021805307736,4669915
2022-02-16,1555.9932861328125,1575.8773791141023,1550.2030187946825,1560.4368853788462,5350642
2022-02-17,1548.363037109375,1570.0874740490895,1544.3233609325764,1565.5989449637575,3937950
2022-02-18,1532.3388671875,1546.298236171717,1529.24182601946,1535.0769137031268,5602215
2022-02-21,1553.6593017578125,1559.5842473898958,1518.469280099005,1526.997484746324,5120890
2022-02-22,1556.9359130859375,1571.8827354279815,1518.0653206725158,1526.009994477481,8878515
2022-02-23,1564.56640625,1578.3910963789203,1556.083130953027,1570.9850241223437,5478811
2022-02-24,1506.48486328125,1539.5203677498448,1499.6173926642882,1517.212402711859,13592379
2022-02-25,1521.2520751953125,1551.3701456178273,1505.4524766061313,1539.5652936073436,9737281
2022-02-28,1540.103759765625,1551.2802606297623,1494.6798767200826,1510.1203697514156,15076542
2022-03-02,1528.613525390625,1539.0268910626946,1518.0205528032943,1535.0769635089493,6771489
2022-03-03,1544.8167724609375,1556.531875228253,1531.0819415295864,1544.2332418617573,7344147
2022-03-04,1547.016357421875,1558.4171765738909,1509.043360495801,1521.8356673887606,9074499
2022-03-07,1561.8734130859375,1571.8828546653579,1522.5090357009976,1523.4067415003497,9742588
2022-03-08,1596.3001708984375,1615.8701982437856,1542.6622573734007,1542.6622573734007,10984500
2022-03-09,1627.854736328125,1644.2378666327916,1607.7910342826165,1607.7910342826165,10193515
2022-03-10,1639.12109375,1656.0428266961933,1625.027046496264,1656.0428266961933,6547182
2022-03-11,1635.61962890625,1644.0580835955138,1625.744867151053,1628.4379839933795,4758657
2022-03-14,1697.2923583984375,1701.1525372767376,1644.1931465505527,1644.1931465505527,10289724
2022-03-15,1651.1502685546875,1695.1826708755325,1642.8015610504856,1695.1826708755325,7140443
2022-03-16,1696.125244140625,1700.2097395006322,1659.8579103906748,1674.2212022058457,5233979
2022-03-17,1664.885009765625,1726.5574586044008,1645.5395172103943,1726.5574586044008,17731459
2022-03-21,1663.4937744140625,1693.8810937888873,1652.766124367728,1670.6304916817223,8362085
2022-03-22,1694.329833984375,1696.6638469895154,1650.880854292973,1660.7556174235997,5709382
2022-03-23,1680.8642578125,1705.6409144424942,1667.0395674314273,1702.947797209164,6192824
2022-03-24,1693.701416015625,1700.7933134465572,1666.2765707577757,1666.2765707577757,3784303
2022-03-25,1684.58984375,1700.2547659493473,1667.937357515252,1698.4593543696753,3438588
2022-03-28,1682.2109375,1688.494878163367,1663.1346890576358,1675.11903969184,4008555
2022-03-29,1693.0731201171875,1696.1253417201522,1670.226551592587,1682.2109019736959,3917785
2022-03-30,1709.18701171875,1722.6975286138668,1701.1525881830523,1714.6181759523113,7795839
2022-03-31,1711.7901611328125,1717.3110733270107,1700.4341616533945,1705.640898756571,5399145
2022-04-01,1708.827880859375,1714.887394872627,1686.1608099209134,1693.8361285877643,6171518
2022-04-04,1690.3350830078125,1699.3570700816317,1681.4029541800826,1696.43952624763,7364074
2022-04-05,1670.7200927734375,1696.3047057811573,1667.1741990144267,1691.0980783575872,5472024
2022-04-06,1641.76904296875,1667.488333118964,1635.7544586287402,1665.244068875197,5407453
2022-04-07,1625.7451171875,1641.1407927539321,1622.6480761757875,1634.7671038301394,5797544
2022-04-08,1628.976806640625,1649.9831427798194,1623.0519706996265,1636.517556739723,5131446
2022-04-11,1585.842041015625,1628.4381324552166,1582.2512182318208,1628.4381324552166,8248407
2022-04-12,1564.207275390625,1577.7177902011679,1551.0110452461267,1577.7177902011679,6456184
2022-04-13,1569.683349609375,1577.7177718117732,1554.8262764028398,1575.4285784375936,6257693
2022-04-18,1455.540283203125,1481.2146485276237,1427.3522976720737,1441.2667383097576,30523965
2022-04-19,1402.2164306640625,1469.2301891678217,1391.4439612863616,1469.2301891678217,17044923
2022-04-20,1425.287353515625,1433.007710513435,1403.114065665019,1413.8865344992996,10678747
2022-04-21,1453.2060546875,1460.7466950238763,1426.6788069866927,1431.8406148458548,7766514
2022-04-22,1423.2674560546875,1445.934524945016,1420.5295194238047,1440.2341156753782,8134245
2022-04-25,1401.4085693359375,1411.9117934470682,1395.1246284360798,1411.9117934470682,7000570
2022-04-26,1419.272705078125,1429.1474677320525,1406.3009016069334,1415.861379600755,5345435
2022-04-27,1393.957763671875,1411.8669525219766,1391.758318469584,1411.8669525219766,8819356
2022-04-28,1420.7091064453125,1437.9451226972992,1398.131784782489,1409.3980358449844,9245177
2022-04-29,1407.1988525390625,1433.9056016437141,1401.1393380363265,1427.352305088943,9831395
2022-05-02,1383.364501953125,1393.9125440673035,1374.387444834675,1392.2518104170338,7072627
2022-05-04,1378.47216796875,1409.3980885628416,1373.6245347920797,1388.9752818655138,6220959
2022-05-05,1422.9981689453125,1426.8134180541488,1398.1316560624994,1400.465778478004,6144870
2022-05-06,1385.0252685546875,1402.0816774855332,1378.0232295856404,1391.4438864637286,6171472
2022-05-09,1409.712158203125,1424.4794830755254,1366.4427862489936,1382.4668114652425,6832202
2022-05-10,1394.1370849609375,1408.6350553142338,1387.8980735846474,1398.6256138886934,6212545
2022-05-11,1370.5721435546875,1391.3988714459604,1356.9718806196374,1391.3988714459604,7846080
2022-05-12,1354.4586181640625,1371.2456735751925,1350.4189418752976,1359.1266447088979,7034979
2022-05-13,1350.5086669921875,1372.8166348589282,1344.8530764532477,1363.8845057206029,6723761
2022-05-16,1336.773681640625,1357.196488541389,1327.3926998865318,1355.5357547320384,6145331
2022-05-17,1363.1212158203125,1369.0012321589384,1329.4124315587235,1341.9803117228055,6516378
2022-05-18,1354.8173828125,1391.1744632386558,1351.3164182898859,1366.30805947183,6594126
2022-05-19,1281.1607666015625,1332.8236661016863,1272.6325620859147,1329.502198702564,16561140
2022-05-20,1306.2965087890625,1316.709873291496,1298.7108296562692,1304.3664195619865,10488908
2022-05-23,1318.191162109375,1335.7861731182122,1301.718283302418,1306.2516316480803,5887569
2022-05-24,1293.5938720703125,1319.2234128138036,1288.4320644614268,1318.3705266763216,5693167
2022-05-25,1266.1689453125,1294.940456480411,1256.1146854282254,1288.207663812402,9630092
2022-05-26,1278.287841796875,1283.7190044953286,1263.116704864856,1272.9465373247385,13040065
2022-05-27,1311.8621826171875,1316.9342416608813,1290.3621752658935,1296.2420817605998,8284860
2022-05-30,1370.6170654296875,1373.4896797501283,1333.0929244633599,1334.8883358094386,10904213
2022-05-31,1364.085205078125,1377.1490921324805,1350.0688109873222,1370.5263940981097,16033857
2022-06-01,1341.359619140625,1374.2006803920185,1335.50802974436,1372.613057886202,8738508
2022-06-02,1368.0770263671875,1373.3841995793427,1338.6833068349495,1346.3039171942348,7205840
2022-06-03,1380.505615234375,1410.7158444976426,1377.1489723134544,1383.4087625181735,9395707
2022-06-06,1388.0810546875,1394.0232323627165,1354.4687745578685,1375.334669946235,6624883
2022-06-07,1366.8974609375,1378.827331227114,1363.1779106621018,1378.827331227114,4904592
2022-06-08,1360.8192138671875,1379.1448683164317,1353.5615113932292,1379.1448683164317,4697608
2022-06-09,1374.4273681640625,1376.1963887958834,1344.0357398911278,1347.2109846360613,4361061
2022-06-10,1339.7718505859375,1355.3304608518883,1336.8687033026622,1348.208862822303,6516436
2022-06-13,1292.3248291015625,1309.6525740541358,1280.712459207355,1309.6525740541358,6987685
2022-06-14,1306.885498046875,1314.4607030952413,1272.9557157577426,1279.1701015491417,6090247
2022-06-15,1290.238037109375,1312.1926539494157,1287.1988962903904,1306.5678679807882,4651958
2022-06-16,1267.5576171875,1309.7884152368779,1262.8401551582572,1304.5719418948088,6641772
2022-06-17,1258.576416015625,1267.3309313181774,1240.2960551585052,1261.9784641623437,9692047
2022-06-20,1282.9351806640625,1290.3742823551895,1253.7682629623148,1261.0713713096377,4595194
2022-06-21,1315.3680419921875,1320.9020186854545,1290.7371889318204,1291.871205087972,6270787
2022-06-22,1303.8916015625,1324.1677855678092,1301.8503727550444,1302.8029904960238,6253366
2022-06-23,1317.68115234375,1322.716227548584,1300.0359081461734,1306.2049993211278,6254281
2022-06-24,1307.38427734375,1331.33471619266,1296.3163260449612,1322.716195031617,6114340
2022-06-27,1337.7760009765625,1346.3038236253658,1329.202884133053,1331.8338234573516,4511097
2022-06-28,1342.81103515625,1350.1594366168376,1318.1801857243508,1332.6955903847702,4412178
2022-06-29,1327.4791259765625,1339.9533019425135,1321.8090459920393,1328.794540235472,5060038
2022-06-30,1326.25439453125,1344.489349388375,1319.994604156603,1329.1121369570396,9165177
2022-07-01,1342.130859375,1347.2112297424467,1308.5185753051305,1319.0876283134799,4651635
